task,system,query_id,product_type,relevant_count,ranking_depth,mrr,first_relevant_rank,recall@1,hit@1,ndcg@1,recall@5,hit@5,ndcg@5,recall@10,hit@10,ndcg@10,recall@50,hit@50,ndcg@50
text,numpy_exact,text_29c7f7f8944aac7c,cellular_phone_case,46,50,0.029411764705882353,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,1.0,0.031312730866431854
text,faiss_flat,text_29c7f7f8944aac7c,cellular_phone_case,46,50,0.029411764705882353,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,1.0,0.031312730866431854
text,hybrid_rrf,text_29c7f7f8944aac7c,cellular_phone_case,46,50,1.0,1,0.021739130434782608,1.0,1.0,0.06521739130434782,1.0,0.6992148198508501,0.13043478260869565,1.0,0.6651928536555899,0.5434782608695652,1.0,0.5706132496831711
text,lexical_bm25,text_2a29f6aa916d0135,finering,4,50,0.5,2,0.0,0.0,0.0,1.0,1.0,0.7606395682357036,1.0,1.0,0.7606395682357036,1.0,1.0,0.7606395682357036
text,numpy_exact,text_2a29f6aa916d0135,finering,4,50,0.07692307692307693,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.25397511905325343
text,faiss_flat,text_2a29f6aa916d0135,finering,4,50,0.07692307692307693,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.25397511905325343
text,hybrid_rrf,text_2a29f6aa916d0135,finering,4,50,1.0,1,0.25,1.0,1.0,0.5,1.0,0.5413996682199069,0.75,1.0,0.6542448095688422,1.0,1.0,0.7461437529374967
text,lexical_bm25,text_2abe8e4319c898ae,furniture,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_2abe8e4319c898ae,furniture,2,50,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
text,faiss_flat,text_2abe8e4319c898ae,furniture,2,50,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
text,hybrid_rrf,text_2abe8e4319c898ae,furniture,2,50,0.07142857142857142,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3069467374862678
text,lexical_bm25,text_2cf5ae0e1c0a5b89,shoes,3,50,1.0,1,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_2cf5ae0e1c0a5b89,shoes,3,50,0.3333333333333333,3,0.0,0.0,0.0,0.3333333333333333,1.0,0.23463936301137822,0.6666666666666666,1.0,0.39106560501896365,0.6666666666666666,1.0,0.39106560501896365
text,faiss_flat,text_2cf5ae0e1c0a5b89,shoes,3,50,0.3333333333333333,3,0.0,0.0,0.0,0.3333333333333333,1.0,0.23463936301137822,0.6666666666666666,1.0,0.39106560501896365,0.6666666666666666,1.0,0.39106560501896365
text,hybrid_rrf,text_2cf5ae0e1c0a5b89,shoes,3,50,1.0,1,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.7653606369886217,0.6666666666666666,1.0,0.7653606369886217,1.0,1.0,0.8640546073105768
text,lexical_bm25,text_33ca61e63435c940,stool_seating,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_33ca61e63435c940,stool_seating,2,50,0.5,2,0.0,0.0,0.0,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708
text,faiss_flat,text_33ca61e63435c940,stool_seating,2,50,0.5,2,0.0,0.0,0.0,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708
text,hybrid_rrf,text_33ca61e63435c940,stool_seating,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876
text,lexical_bm25,text_3e4ecaae63636409,shoes,3,50,1.0,1,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_3e4ecaae63636409,shoes,3,50,1.0,1,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,faiss_flat,text_3e4ecaae63636409,shoes,3,50,1.0,1,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,hybrid_rrf,text_3e4ecaae63636409,shoes,3,50,1.0,1,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,lexical_bm25,text_4348f4e7f39777b6,shoes,2,50,0.2,5,0.0,0.0,0.0,0.5,1.0,0.23719771276929622,1.0,1.0,0.45560514958746035,1.0,1.0,0.45560514958746035
text,numpy_exact,text_4348f4e7f39777b6,shoes,2,50,0.3333333333333333,3,0.0,0.0,0.0,0.5,1.0,0.3065735963827292,0.5,1.0,0.3065735963827292,1.0,1.0,0.4776066804504473
text,faiss_flat,text_4348f4e7f39777b6,shoes,2,50,0.3333333333333333,3,0.0,0.0,0.0,0.5,1.0,0.3065735963827292,0.5,1.0,0.3065735963827292,1.0,1.0,0.4776066804504473
text,hybrid_rrf,text_4348f4e7f39777b6,shoes,2,50,1.0,1,0.5,1.0,1.0,0.5,1.0,0.6131471927654584,1.0,1.0,0.8315546295836225,1.0,1.0,0.8315546295836225
text,lexical_bm25,text_498bddc590464d08,shoes,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_498bddc590464d08,shoes,2,50,0.1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.17723928678404774,0.5,1.0,0.17723928678404774
text,faiss_flat,text_498bddc590464d08,shoes,2,50,0.1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.17723928678404774,0.5,1.0,0.17723928678404774
text,hybrid_rrf,text_498bddc590464d08,shoes,2,50,0.5,2,0.0,0.0,0.0,0.5,1.0,0.38685280723454163,0.5,1.0,0.38685280723454163,1.0,1.0,0.5205828415955682
text,lexical_bm25,text_4b81ed9b3d3156e3,finenecklacebraceletanklet,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_4b81ed9b3d3156e3,finenecklacebraceletanklet,2,50,0.07142857142857142,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2965353182426804
text,faiss_flat,text_4b81ed9b3d3156e3,finenecklacebraceletanklet,2,50,0.07142857142857142,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2965353182426804
text,hybrid_rrf,text_4b81ed9b3d3156e3,finenecklacebraceletanklet,2,50,0.2,5,0.0,0.0,0.0,0.5,1.0,0.23719771276929622,1.0,1.0,0.430624116386567,1.0,1.0,0.430624116386567
text,lexical_bm25,text_4fb2e14b992fc966,cellular_phone_case,16,50,0.14285714285714285,7,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.2726701556894781,0.8125,1.0,0.4996527493965269
text,numpy_exact,text_4fb2e14b992fc966,cellular_phone_case,16,50,0.045454545454545456,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,1.0,0.09470684810174392
text,faiss_flat,text_4fb2e14b992fc966,cellular_phone_case,16,50,0.045454545454545456,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,1.0,0.09470684810174392
text,hybrid_rrf,text_4fb2e14b992fc966,cellular_phone_case,16,50,0.25,4,0.0,0.0,0.0,0.0625,1.0,0.14606834984270645,0.1875,1.0,0.23758350840568812,0.5,1.0,0.3513578535196931
text,lexical_bm25,text_52bdda5bb6ded8b4,shoes,3,50,1.0,1,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_52bdda5bb6ded8b4,shoes,3,50,1.0,1,0.3333333333333333,1.0,1.0,1.0,1.0,0.8529278650606567,1.0,1.0,0.8529278650606567,1.0,1.0,0.8529278650606567
text,faiss_flat,text_52bdda5bb6ded8b4,shoes,3,50,1.0,1,0.3333333333333333,1.0,1.0,1.0,1.0,0.8529278650606567,1.0,1.0,0.8529278650606567,1.0,1.0,0.8529278650606567
text,hybrid_rrf,text_52bdda5bb6ded8b4,shoes,3,50,1.0,1,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,lexical_bm25,text_54b5236cf702daae,shoes,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876
text,numpy_exact,text_54b5236cf702daae,shoes,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876
text,faiss_flat,text_54b5236cf702daae,shoes,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876
text,hybrid_rrf,text_54b5236cf702daae,shoes,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,lexical_bm25,text_565540d18892790f,cellular_phone_case,5,50,1.0,1,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_565540d18892790f,cellular_phone_case,5,50,1.0,1,0.2,1.0,1.0,0.2,1.0,0.3391602052736161,0.4,1.0,0.44615333764087994,1.0,1.0,0.6883044388430839
text,faiss_flat,text_565540d18892790f,cellular_phone_case,5,50,1.0,1,0.2,1.0,1.0,0.2,1.0,0.3391602052736161,0.4,1.0,0.44615333764087994,1.0,1.0,0.6883044388430839
text,hybrid_rrf,text_565540d18892790f,cellular_phone_case,5,50,1.0,1,0.2,1.0,1.0,0.8,1.0,0.8687949224876582,1.0,1.0,0.9818483242455303,1.0,1.0,0.9818483242455303
text,lexical_bm25,text_59d1bbf87bf63494,shoes,2,50,0.5,2,0.0,0.0,0.0,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708
text,numpy_exact,text_59d1bbf87bf63494,shoes,2,50,0.3333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.5437713091520254,1.0,1.0,0.5437713091520254,1.0,1.0,0.5437713091520254
text,faiss_flat,text_59d1bbf87bf63494,shoes,2,50,0.3333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.5437713091520254,1.0,1.0,0.5437713091520254,1.0,1.0,0.5437713091520254
text,hybrid_rrf,text_59d1bbf87bf63494,shoes,2,50,0.5,2,0.0,0.0,0.0,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708
text,lexical_bm25,text_5a020391c5e4d264,shoes,3,50,0.5,2,0.0,0.0,0.0,1.0,1.0,0.7122630665145961,1.0,1.0,0.7122630665145961,1.0,1.0,0.7122630665145961
text,numpy_exact,text_5a020391c5e4d264,shoes,3,50,1.0,1,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.7039180890341347,1.0,1.0,0.8451850618939637,1.0,1.0,0.8451850618939637
text,faiss_flat,text_5a020391c5e4d264,shoes,3,50,1.0,1,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.7039180890341347,1.0,1.0,0.8451850618939637,1.0,1.0,0.8451850618939637
text,hybrid_rrf,text_5a020391c5e4d264,shoes,3,50,1.0,1,0.3333333333333333,1.0,1.0,1.0,1.0,0.9674679834891693,1.0,1.0,0.9674679834891693,1.0,1.0,0.9674679834891693
text,lexical_bm25,text_5a06ca3900e660a1,shoes,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_5a06ca3900e660a1,shoes,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,faiss_flat,text_5a06ca3900e660a1,shoes,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,hybrid_rrf,text_5a06ca3900e660a1,shoes,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,lexical_bm25,text_5ddff4a03231c7b8,home,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,1.0,0.8772153153380493,1.0,1.0,0.8772153153380493
text,numpy_exact,text_5ddff4a03231c7b8,home,2,50,0.125,8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.19342640361727081,0.5,1.0,0.19342640361727081
text,faiss_flat,text_5ddff4a03231c7b8,home,2,50,0.125,8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.19342640361727081,0.5,1.0,0.19342640361727081
text,hybrid_rrf,text_5ddff4a03231c7b8,home,2,50,1.0,1,0.5,1.0,1.0,0.5,1.0,0.6131471927654584,1.0,1.0,0.7903864795495061,1.0,1.0,0.7903864795495061
text,lexical_bm25,text_6072639f84775092,handbag,3,50,1.0,1,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_6072639f84775092,handbag,3,50,1.0,1,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,faiss_flat,text_6072639f84775092,handbag,3,50,1.0,1,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,hybrid_rrf,text_6072639f84775092,handbag,3,50,1.0,1,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,lexical_bm25,text_631845dd8c994671,shoes,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_631845dd8c994671,shoes,2,50,0.3333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.5437713091520254,1.0,1.0,0.5437713091520254,1.0,1.0,0.5437713091520254
text,faiss_flat,text_631845dd8c994671,shoes,2,50,0.3333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.5437713091520254,1.0,1.0,0.5437713091520254,1.0,1.0,0.5437713091520254
text,hybrid_rrf,text_631845dd8c994671,shoes,2,50,0.5,2,0.0,0.0,0.0,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708
text,lexical_bm25,text_6925639569f9d1e6,shoes,3,50,1.0,1,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.46927872602275644,1.0,1.0,0.7928654229965442,1.0,1.0,0.7928654229965442
text,numpy_exact,text_6925639569f9d1e6,shoes,3,50,0.16666666666666666,6,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.16716045496620227,1.0,1.0,0.3901717387207673
text,faiss_flat,text_6925639569f9d1e6,shoes,3,50,0.16666666666666666,6,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.16716045496620227,1.0,1.0,0.3901717387207673
text,hybrid_rrf,text_6925639569f9d1e6,shoes,3,50,0.5,2,0.0,0.0,0.0,0.3333333333333333,1.0,0.2960819109658652,1.0,1.0,0.5853898393086269,1.0,1.0,0.5853898393086269
text,lexical_bm25,text_69a57a78c96622e2,boot,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,1.0,0.8772153153380493,1.0,1.0,0.8772153153380493
text,numpy_exact,text_69a57a78c96622e2,boot,2,50,0.16666666666666666,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4227898344066503,1.0,1.0,0.4227898344066503
text,faiss_flat,text_69a57a78c96622e2,boot,2,50,0.16666666666666666,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4227898344066503,1.0,1.0,0.4227898344066503
text,hybrid_rrf,text_69a57a78c96622e2,boot,2,50,0.3333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.5437713091520254,1.0,1.0,0.5437713091520254,1.0,1.0,0.5437713091520254
text,lexical_bm25,text_6a8d25fec6992b9c,home_furniture_and_decor,2,50,0.2,5,0.0,0.0,0.0,0.5,1.0,0.23719771276929622,1.0,1.0,0.42177340954886444,1.0,1.0,0.42177340954886444
text,numpy_exact,text_6a8d25fec6992b9c,home_furniture_and_decor,2,50,0.3333333333333333,3,0.0,0.0,0.0,0.5,1.0,0.3065735963827292,0.5,1.0,0.3065735963827292,1.0,1.0,0.41956977708588034
text,faiss_flat,text_6a8d25fec6992b9c,home_furniture_and_decor,2,50,0.3333333333333333,3,0.0,0.0,0.0,0.5,1.0,0.3065735963827292,0.5,1.0,0.3065735963827292,1.0,1.0,0.41956977708588034
text,hybrid_rrf,text_6a8d25fec6992b9c,home_furniture_and_decor,2,50,0.5,2,0.0,0.0,0.0,0.5,1.0,0.38685280723454163,1.0,1.0,0.5802792108518124,1.0,1.0,0.5802792108518124
text,lexical_bm25,text_73493a931aa561c0,wall_art,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_73493a931aa561c0,wall_art,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,faiss_flat,text_73493a931aa561c0,wall_art,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,hybrid_rrf,text_73493a931aa561c0,wall_art,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,lexical_bm25,text_753863cff234c8fa,cellular_phone_case,3,50,1.0,1,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_753863cff234c8fa,cellular_phone_case,3,50,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
text,faiss_flat,text_753863cff234c8fa,cellular_phone_case,3,50,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
text,hybrid_rrf,text_753863cff234c8fa,cellular_phone_case,3,50,0.2,5,0.0,0.0,0.0,0.3333333333333333,1.0,0.18154179253735267,1.0,1.0,0.4652347214527331,1.0,1.0,0.4652347214527331
text,lexical_bm25,text_77e5d5a532e8c0da,cellular_phone_case,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_77e5d5a532e8c0da,cellular_phone_case,2,50,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
text,faiss_flat,text_77e5d5a532e8c0da,cellular_phone_case,2,50,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
text,hybrid_rrf,text_77e5d5a532e8c0da,cellular_phone_case,2,50,0.5,2,0.0,0.0,0.0,1.0,1.0,0.6509209298071326,1.0,1.0,0.6509209298071326,1.0,1.0,0.6509209298071326
text,lexical_bm25,text_7892070817d29690,cellular_phone_case,6,50,1.0,1,0.16666666666666666,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.9876712785649564,1.0,1.0,0.9876712785649564
text,numpy_exact,text_7892070817d29690,cellular_phone_case,6,50,0.5,2,0.0,0.0,0.0,0.16666666666666666,1.0,0.21398626473452756,0.16666666666666666,1.0,0.19092086617893467,0.8333333333333334,1.0,0.47298019056888185
text,faiss_flat,text_7892070817d29690,cellular_phone_case,6,50,0.5,2,0.0,0.0,0.0,0.16666666666666666,1.0,0.21398626473452756,0.16666666666666666,1.0,0.19092086617893467,0.8333333333333334,1.0,0.47298019056888185
text,hybrid_rrf,text_7892070817d29690,cellular_phone_case,6,50,1.0,1,0.16666666666666666,1.0,1.0,0.6666666666666666,1.0,0.8687949224876582,0.8333333333333334,1.0,0.8829374068620365,1.0,1.0,0.9585880102367398
text,lexical_bm25,text_7c8263371a3450e3,shoes,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_7c8263371a3450e3,shoes,2,50,1.0,1,0.5,1.0,1.0,0.5,1.0,0.6131471927654584,0.5,1.0,0.6131471927654584,1.0,1.0,0.7741900178546666
text,faiss_flat,text_7c8263371a3450e3,shoes,2,50,1.0,1,0.5,1.0,1.0,0.5,1.0,0.6131471927654584,0.5,1.0,0.6131471927654584,1.0,1.0,0.7741900178546666
text,hybrid_rrf,text_7c8263371a3450e3,shoes,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,0.8772153153380493,1.0,1.0,0.8772153153380493,1.0,1.0,0.8772153153380493
text,lexical_bm25,text_8060b198f2fbf239,light_fixture,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_8060b198f2fbf239,light_fixture,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,0.8503449055347546,1.0,1.0,0.8503449055347546,1.0,1.0,0.8503449055347546
text,faiss_flat,text_8060b198f2fbf239,light_fixture,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,0.8503449055347546,1.0,1.0,0.8503449055347546,1.0,1.0,0.8503449055347546
text,hybrid_rrf,text_8060b198f2fbf239,light_fixture,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,lexical_bm25,text_8229297bbbd1df5d,shoes,5,50,1.0,1,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_8229297bbbd1df5d,shoes,5,50,1.0,1,0.2,1.0,1.0,0.4,1.0,0.4703652827859579,1.0,1.0,0.7884511027424507,1.0,1.0,0.7884511027424507
text,faiss_flat,text_8229297bbbd1df5d,shoes,5,50,1.0,1,0.2,1.0,1.0,0.4,1.0,0.4703652827859579,1.0,1.0,0.7884511027424507,1.0,1.0,0.7884511027424507
text,hybrid_rrf,text_8229297bbbd1df5d,shoes,5,50,1.0,1,0.2,1.0,1.0,0.6,1.0,0.639945385422766,1.0,1.0,0.867749820489524,1.0,1.0,0.867749820489524
text,lexical_bm25,text_8422956e4096a5d5,finering,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_8422956e4096a5d5,finering,2,50,0.1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.17723928678404774,1.0,1.0,0.3429350525492773
text,faiss_flat,text_8422956e4096a5d5,finering,2,50,0.1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.17723928678404774,1.0,1.0,0.3429350525492773
text,hybrid_rrf,text_8422956e4096a5d5,finering,2,50,0.3333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.5706417189553201,1.0,1.0,0.5706417189553201,1.0,1.0,0.5706417189553201
text,lexical_bm25,text_848cabb69b2c816e,cellular_phone_case,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876
text,numpy_exact,text_848cabb69b2c816e,cellular_phone_case,2,50,0.5,2,0.0,0.0,0.0,0.5,1.0,0.38685280723454163,0.5,1.0,0.38685280723454163,1.0,1.0,0.5188868685208371
text,faiss_flat,text_848cabb69b2c816e,cellular_phone_case,2,50,0.5,2,0.0,0.0,0.0,0.5,1.0,0.38685280723454163,0.5,1.0,0.38685280723454163,1.0,1.0,0.5188868685208371
text,hybrid_rrf,text_848cabb69b2c816e,cellular_phone_case,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876
text,lexical_bm25,text_858dfc79dd6f60b6,sandal,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_858dfc79dd6f60b6,sandal,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,faiss_flat,text_858dfc79dd6f60b6,sandal,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,hybrid_rrf,text_858dfc79dd6f60b6,sandal,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,lexical_bm25,text_883f128b86f6745d,home_bed_and_bath,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_883f128b86f6745d,home_bed_and_bath,2,50,0.05,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2499810764141428
text,faiss_flat,text_883f128b86f6745d,home_bed_and_bath,2,50,0.05,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2499810764141428
text,hybrid_rrf,text_883f128b86f6745d,home_bed_and_bath,2,50,0.2,5,0.0,0.0,0.0,0.5,1.0,0.23719771276929622,0.5,1.0,0.23719771276929622,1.0,1.0,0.3941376571472261
text,lexical_bm25,text_8a65480a540f950b,shoes,4,50,1.0,1,0.25,1.0,1.0,1.0,1.0,0.9558295932317544,1.0,1.0,0.9558295932317544,1.0,1.0,0.9558295932317544
text,numpy_exact,text_8a65480a540f950b,shoes,4,50,0.5,2,0.0,0.0,0.0,0.5,1.0,0.3973220069685352,0.75,1.0,0.5274486902992358,1.0,1.0,0.6329442745343462
text,faiss_flat,text_8a65480a540f950b,shoes,4,50,0.5,2,0.0,0.0,0.0,0.5,1.0,0.3973220069685352,0.75,1.0,0.5274486902992358,1.0,1.0,0.6329442745343462
text,hybrid_rrf,text_8a65480a540f950b,shoes,4,50,0.5,2,0.0,0.0,0.0,1.0,1.0,0.7606395682357036,1.0,1.0,0.7606395682357036,1.0,1.0,0.7606395682357036
text,lexical_bm25,text_8fb6608d4fdadf26,headboard,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_8fb6608d4fdadf26,headboard,2,50,0.16666666666666666,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4227898344066503,1.0,1.0,0.4227898344066503
text,faiss_flat,text_8fb6608d4fdadf26,headboard,2,50,0.16666666666666666,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4227898344066503,1.0,1.0,0.4227898344066503
text,hybrid_rrf,text_8fb6608d4fdadf26,headboard,2,50,0.3333333333333333,3,0.0,0.0,0.0,1.0,1.0,0.5706417189553201,1.0,1.0,0.5706417189553201,1.0,1.0,0.5706417189553201
text,lexical_bm25,text_90fa957974a40877,headboard,2,50,1.0,1,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
text,numpy_exact,text_90fa957974a40877,headboard,2,50,0.5,2,0.0,0.0,0.0,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708
